1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,0.0
26.0,0.0
27.0,0.0
28.0,0.0
29.0,0.0
30.0,0.0
31.0,0.0
32.0,0.0
33.0,0.0
34.0,0.0
35.0,0.0
36.0,0.0
37.0,0.0
38.0,0.0
39.0,0.0
40.0,1.7000000000000002
41.0,1.7000000000000002
42.0,1.7000000000000002
43.0,0.0
44.0,0.0
45.0,0.0
46.0,1.5
47.0,1.5
48.0,1.5
49.0,2.0
50.0,2.0
51.0,2.0
52.0,2.5
53.0,2.5
54.0,2.5
55.0,0.0
56.0,0.0
57.0,0.0
58.0,2.7
59.0,2.7
60.0,2.7
61.0,1.2
62.0,1.2
63.0,1.2
64.0,2.5
65.0,2.5
66.0,2.5
67.0,3.0
68.0,3.0
69.0,3.0
70.0,1.5
71.0,1.5
72.0,1.5
73.0,0.0
74.0,0.0
75.0,0.0
76.0,2.5
77.0,2.5
78.0,2.5
79.0,2.5
80.0,2.5
81.0,2.5
82.0,2.7
83.0,2.7
84.0,2.7
85.0,2.5
86.0,2.5
87.0,2.5
88.0,0.0
89.0,0.0
90.0,0.0
91.0,1.2
92.0,1.2
93.0,1.2
94.0,2.4
95.0,2.4
96.0,2.4
97.0,2.9
98.0,2.9
99.0,2.9
100.0,2.9
101.0,2.9
102.0,2.9
103.0,2.7
104.0,2.7
105.0,2.7
106.0,0.0
107.0,0.0
108.0,0.0
109.0,1.1
110.0,1.1
111.0,1.1
112.0,1.8
113.0,1.8
114.0,1.8
115.0,2.7
116.0,2.7
117.0,2.7
118.0,2.5
119.0,2.5
120.0,2.5
121.0,0.0
122.0,0.0
123.0,0.0
124.0,2.2
125.0,2.2
126.0,2.2
127.0,1.3
128.0,1.3
129.0,1.3
130.0,0.6000000000000001
131.0,0.6000000000000001
