1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,0.0
26.0,0.0
27.0,0.0
28.0,5.0
29.0,5.0
30.0,5.0
31.0,8.3
32.0,8.3
33.0,8.3
34.0,7.9
35.0,7.9
36.0,7.9
37.0,8.3
38.0,8.3
39.0,8.3
40.0,8.3
41.0,8.3
42.0,8.3
43.0,8.3
44.0,8.3
45.0,8.3
46.0,8.8
47.0,8.8
48.0,8.8
49.0,8.3
50.0,8.3
51.0,8.3
52.0,8.0
53.0,8.0
54.0,8.0
55.0,9.6
56.0,9.6
57.0,9.6
58.0,7.6
59.0,7.6
60.0,7.6
61.0,8.5
62.0,8.5
63.0,8.5
64.0,8.3
65.0,8.3
66.0,8.3
67.0,8.1
68.0,8.1
69.0,8.1
70.0,8.3
71.0,8.3
72.0,8.3
73.0,8.3
74.0,8.3
75.0,8.3
76.0,6.0
77.0,6.0
78.0,6.0
79.0,6.0
80.0,6.0
81.0,6.0
82.0,5.5
83.0,5.5
84.0,5.5
85.0,6.3
86.0,6.3
87.0,6.3
88.0,7.0
89.0,7.0
90.0,7.0
91.0,6.5
92.0,6.5
93.0,6.5
94.0,6.0
95.0,6.0
96.0,6.0
97.0,6.0
98.0,6.0
99.0,6.0
100.0,5.5
101.0,5.5
102.0,5.5
103.0,6.1
104.0,6.1
105.0,6.1
106.0,6.1
107.0,6.1
108.0,6.1
109.0,6.0
110.0,6.0
111.0,6.0
112.0,5.4
113.0,5.4
114.0,5.4
115.0,6.0
116.0,6.0
117.0,6.0
118.0,6.1
119.0,6.1
120.0,6.1
121.0,5.6
122.0,5.6
123.0,5.6
124.0,5.6
125.0,5.6
126.0,5.6
127.0,5.5
128.0,5.5
129.0,5.5
130.0,5.4
131.0,5.4
132.0,5.4
133.0,5.5
134.0,5.5
